월,구분,담당부서,광고주명,코드,총매출,영업수익,영업비용,영업실적,인건비,관리손익
2월,광고주,SAE팀,브랜드온넷,40982,"252,210","37,832",0,"37,832","17,451","20,381"
2월,광고주,CS파트,한국자동차운전전문학원,58732,"190,400","28,560",0,"28,560","17,376","11,184"
2월,광고주,SAE팀,다인치과,60147,"192,579","37,158",0,"37,158","17,140","20,018"
2월,광고주,CS파트,총각에어컨,52641,"184,880","27,733",0,"27,733","16,874","10,859"
2월,광고주,CS파트,곤카곤충농장,47310,"184,170","27,626",0,"27,626","16,809","10,817"
2월,광고주,CS파트,현대공업,60260,"183,240","27,486",0,"27,486","16,723","10,763"
2월,광고주,SAE팀,기프팅,19935,"241,060","36,159",0,"36,159","16,679","19,480"
2월,광고주,운영실1팀 (박유종),프린세스 산부인과,59228,"355,770","53,366",0,"53,366","16,634","36,732"
2월,광고주,SAE팀,연세구치과,56057,"186,472","36,025",0,"36,025","16,617","19,408"
2월,광고주,CS파트,스토리투어,51349,"181,860","27,280",0,"27,280","16,597","10,683"
2월,광고주,CS파트,한지상자닷컴,57424,"179,850","26,979",0,"26,979","16,414","10,565"
2월,광고주,CS파트,생생면 식품,61410,"178,070","26,711",0,"26,711","16,252","10,459"
2월,광고주,SAE팀,알에스신화랜드,61427,"233,670","35,051",0,"35,051","16,168","18,883"
2월,광고주,SAE팀,성우기획(소프트하모니 인터내셔널),33562,"232,580","34,887",0,"34,887","16,092","18,795"
2월,광고주,CS파트,명인팩,57380,"165,550","24,833",0,"24,833","15,109","9,724"
2월,광고주,SAE팀,메가존(주),41201,"218,130","32,720","10,905","21,815","15,093","6,722"
2월,광고주,SAE팀,(주)백령여행사,1288,"214,530","32,180",0,"32,180","14,844","17,336"
2월,광고주,SAE팀,주식회사 대흥포텍,56848,"214,193","32,129",0,"32,129","14,820","17,309"
2월,광고주,CS파트,주식회사 웰면식품,59940,"162,240","24,337",0,"24,337","14,808","9,529"
2월,광고주,CS파트,뉴비자,59069,"161,950","24,293",0,"24,293","14,779","9,514"
2월,광고주,CS파트,등대불빛아래,45263,"156,110","23,417",0,"23,417","14,247","9,170"
2월,광고주,SAE팀,(주)서구대성학원,61166,"203,820","30,574",0,"30,574","14,103","16,471"
2월,광고주,CS파트,켄포토,30910,"295,535","22,317",0,"22,317","13,579","8,738"
2월,광고주,SAE팀,연세바로치과교정과치과의원,60606,"419,690","29,106",0,"29,106","13,426","15,680"
2월,광고주,CS파트,(주)프론티어유학원,52618,"147,040","22,056",0,"22,056","13,419","8,637"
2월,광고주,SAE팀,러시아어 에듀랑,61262,"189,980","28,498",0,"28,498","13,145","15,353"
2월,광고주,CS파트,범일금고,2516,"138,850","20,828",0,"20,828","12,672","8,156"
2월,광고주,운영실1팀 (박유종),주식회사 뷰티팩토리 (beauty factory),61279,0,0,0,0,"12,621","-12,621"
2월,광고주,SAE팀,21세기모타,59292,"181,170","27,176",0,"27,176","12,535","14,641"
2월,광고주,CS파트,방방,28383,"135,920","20,389",0,"20,389","12,405","7,984"
2월,광고주,CS파트,태건산업안전 주식회사,49068,"133,810","20,072",0,"20,072","12,212","7,860"
2월,광고주,CS파트,헬로우다이빙,34373,"133,330","19,977",0,"19,977","12,155","7,822"
2월,광고주,SAE팀,킴스요가&필라테스 중앙점,61416,"174,379","26,157","2,633","23,524","12,065","11,459"
2월,광고주,CS파트,주식회사에이이노텍,58621,"130,134","19,520",0,"19,520","11,877","7,643"
2월,광고주,CS파트,필어닝,59132,"129,330","19,401",0,"19,401","11,804","7,597"
2월,광고주,SAE팀,아트탱크,25733,"170,320","25,549",0,"25,549","11,785","13,764"
2월,광고주,SAE팀,머니닥터공인중개사사무소,60870,"379,960","25,271",0,"25,271","11,657","13,614"
2월,광고주,CS파트,grandmotors,55839,"127,040","19,056",0,"19,056","11,594","7,462"
2월,광고주,CS파트,전주하수구,57552,"122,770","18,416",0,"18,416","11,205","7,211"
2월,광고주,CS파트,(주)엠프파트너스,47207,"121,670","18,251",0,"18,251","11,104","7,147"
2월,광고주,CS파트,헬레나즈,31430,"119,390","17,909",0,"17,909","10,897","7,012"
2월,광고주,광고사업3본부1실,주식회사 다다엠앤씨,60855,"380,210","57,032",0,"57,032","10,839","46,193"
2월,광고주,CS파트,인제나노판매 주식회사,41431,"115,720","17,359",0,"17,359","10,561","6,798"
2월,광고주,CS파트,(주)지큐엘이비,7036,"114,290","17,145",0,"17,145","10,431","6,714"
2월,광고주,CS파트,씨에이테크,58569,"114,119","17,118",0,"17,118","10,416","6,702"
2월,광고주,CS파트,(주) 라인시스템,60613,"111,580","16,738",0,"16,738","10,184","6,554"
2월,광고주,CS파트,찬주공조,50127,"111,170","16,676",0,"16,676","10,145","6,531"
2월,광고주,CS파트,리본요가분당점,54975,"110,100","16,515",0,"16,515","10,048","6,467"
2월,광고주,SAE팀,코코리빙텔 천호점,21038,"142,100","21,316",0,"21,316","9,832","11,484"
2월,광고주,SAE팀,홍제탑치과의원,60755,"237,130","20,690",0,"20,690","9,544","11,146"
2월,광고주,SAE팀,주식회사 라코브,61586,"137,530","20,631",0,"20,631","9,516","11,115"
2월,광고주,CS파트,(주)오랙스티엠,57183,"104,130","15,621",0,"15,621","9,504","6,117"
2월,광고주,SAE팀,한성기업,41009,"135,770","20,366",0,"20,366","9,394","10,972"
2월,광고주,CS파트,리즈미의원,46120,"102,810","15,422",0,"15,422","9,383","6,039"
2월,광고주,SAE팀,믿음하수구,41706,"133,090","19,964",0,"19,964","9,209","10,755"
2월,광고주,SAE팀,싱글하우스정자점,41750,"128,300","19,245",0,"19,245","8,877","10,368"
2월,광고주,CS파트,씨지통신(해병마크사),51541,"96,950","14,543",0,"14,543","8,848","5,695"
2월,광고주,CS파트,배터리일번지,49854,"96,610","14,492",0,"14,492","8,818","5,674"
2월,광고주,CS파트,씨엔쇼파,43448,"96,550","14,483",0,"14,483","8,812","5,671"
2월,광고주,SAE팀,청주아이폰수리마켓,59473,"194,130","18,947",0,"18,947","8,740","10,207"
2월,광고주,CS파트,(주)대화씨앤에프,56536,"93,333","14,000",0,"14,000","8,518","5,482"
2월,광고주,SAE팀,삼삼물산,46528,"122,140","18,321",0,"18,321","8,451","9,870"
2월,광고주,SAE팀,주식회사 삼주산업,56980,"120,330","18,050",0,"18,050","8,326","9,724"
2월,광고주,SAE팀,주식회사 라온비주얼시스템,54845,"119,610","17,942",0,"17,942","8,276","9,666"
2월,광고주,SAE팀,리빙캐슬 양재점,59424,"119,130","17,870",0,"17,870","8,243","9,627"
2월,광고주,CS파트,홍승동떡연구소,29732,"88,650","13,298",0,"13,298","8,091","5,207"
2월,광고주,SAE팀,탐나오리,61585,"116,450","17,468",0,"17,468","8,057","9,411"
2월,광고주,CS파트,신원플라스틱 주식회사,61362,"88,250","13,238",0,"13,238","8,054","5,184"
2월,광고주,CS파트,한국후지A/S센타,36585,"88,220","13,233",0,"13,233","8,052","5,181"
2월,광고주,SAE팀,에셋프라자(프라임에셋),41363,"114,630","17,195",0,"17,195","7,932","9,263"
2월,광고주,CS파트,주식회사 신원,58306,"86,260","12,940",0,"12,940","7,872","5,068"
2월,광고주,CS파트,신일특허사무소,59177,"85,130","12,770",0,"12,770","7,770","5,000"
2월,광고주,SAE팀,준 종합공사 (하늘땅),57458,"108,560","16,284",0,"16,284","7,511","8,773"
2월,광고주,CS파트,동화나라,22021,"80,200","12,030",0,"12,030","7,320","4,710"
2월,광고주,CS파트,통영수산물직매장,43204,"79,610","11,942",0,"11,942","7,266","4,676"
2월,광고주,CS파트,마스터이엔씨,36312,"79,010","11,852",0,"11,852","7,210","4,642"
2월,광고주,SAE팀,온뮤직실용음악학원,61096,"98,300","14,745",0,"14,745","6,801","7,944"
2월,광고주,SAE팀,주아네트웍스,21062,"97,470","14,621",0,"14,621","6,744","7,877"
2월,광고주,SAE팀,주식회사 브라더컴,61290,"90,840","13,626",0,"13,626","6,285","7,341"
2월,광고주,SAE팀,꼬뎅,61248,"90,330","13,550",0,"13,550","6,250","7,300"
2월,광고주,CS파트,케이씨아이,56474,"66,880","10,032",0,"10,032","6,104","3,928"
2월,광고주,CS파트,김경숙출장요리,19398,"65,450","9,818",0,"9,818","5,974","3,844"
2월,광고주,CS파트,다나넥스트(주),42000,"65,390","9,809",0,"9,809","5,967","3,842"
2월,광고주,CS파트,즐거운친구들,26053,"63,430","9,515",0,"9,515","5,790","3,725"
2월,광고주,CS파트,피싱스튜디오,53622,"59,080","8,863",0,"8,863","5,393","3,470"
2월,광고주,CS파트,거산21컨테이너,32117,"58,750","8,813",0,"8,813","5,363","3,450"
2월,광고주,CS파트,(주)에스공사(소리공사),31028,"57,780","8,668",0,"8,668","5,274","3,394"
2월,광고주,SAE팀,보승FC,55071,"72,200","10,831",0,"10,831","4,996","5,835"
2월,광고주,CS파트,도촌모터스,58181,"54,080","8,112",0,"8,112","4,936","3,176"
2월,광고주,CS파트,세기하우징,40012,"53,910","8,087",0,"8,087","4,920","3,167"
2월,광고주,CS파트,월평아이빅실용음악학원,60514,"53,810","8,072",0,"8,072","4,912","3,160"
2월,광고주,SAE팀,법무사 심재성,61328,"70,080","10,513",0,"10,513","4,849","5,664"
2월,광고주,SAE팀,제일산업,6804,"69,090","10,364",0,"10,364","4,781","5,583"
2월,광고주,CS파트,키엘네일,59879,"52,290","7,844",0,"7,844","4,772","3,072"
2월,광고주,SAE팀,키즈뮤,61422,"67,670","10,152",0,"10,152","4,683","5,469"
2월,광고주,CS파트,강민근국어논술,58574,"50,630","7,595",0,"7,595","4,621","2,974"
2월,광고주,SAE팀,1945김근치과의원,58911,"66,710","10,007",0,"10,007","4,616","5,391"
2월,광고주,CS파트,뉴마더맘산후조리원,56620,"50,580","7,588",0,"7,588","4,616","2,972"
2월,광고주,CS파트,동양라이트,55246,"50,080","7,513",0,"7,513","4,571","2,942"
2월,광고주,CS파트,미디어사운드랩 음각,58294,"49,620","7,444",0,"7,444","4,530","2,914"
2월,광고주,SAE팀,미래연세치과,60671,"64,780","9,717",0,"9,717","4,482","5,235"
2월,광고주,CS파트,제이스준우,55915,"47,360","7,104",0,"7,104","4,322","2,782"
2월,광고주,CS파트,성산특수글라스,3235,"45,520","6,828",0,"6,828","4,154","2,674"
2월,광고주,CS파트,한스케이블,50721,"45,350","6,803",0,"6,803","4,139","2,664"
2월,광고주,SAE팀,임팩트 로스트볼,61394,"59,040","8,858",0,"8,858","4,086","4,772"
2월,광고주,CS파트,인천잉꼬음향(잉꼬노래연습장),7453,"44,590","6,689",0,"6,689","4,070","2,619"
2월,광고주,CS파트,베스트데이타,40735,"262,021","6,560",0,"6,560","3,990","2,570"
2월,광고주,SAE팀,평산테크(다음),55515,"56,990","8,549",0,"8,549","3,943","4,606"
2월,광고주,CS파트,케이엔비 엔터테인먼트,61200,"42,770","6,416",0,"6,416","3,904","2,512"
2월,광고주,CS파트,화성고등학교,44076,"42,410","6,362",0,"6,362","3,871","2,491"
2월,광고주,CS파트,조호군한의원,28261,"41,930","6,290",0,"6,290","3,827","2,463"
2월,광고주,SAE팀,뉴돌고래레져클럽,43900,"54,020","8,104",0,"8,104","3,738","4,366"
2월,광고주,SAE팀,레이텍,21418,"53,160","7,975",0,"7,975","3,679","4,296"
2월,광고주,CS파트,(주)제이앤피코퍼레이션,41603,"39,820","5,974",0,"5,974","3,635","2,339"
2월,광고주,CS파트,복주는세상(복어세상),30624,"39,790","5,969",0,"5,969","3,632","2,337"
2월,광고주,CS파트,오일마스터,40472,"39,590","5,939",0,"5,939","3,614","2,325"
2월,광고주,SAE팀,앵마켓,61423,"49,470","7,421",0,"7,421","3,423","3,998"
2월,광고주,SAE팀,온세led,40789,"49,400","7,410",0,"7,410","3,418","3,992"
2월,광고주,CS파트,건강한사람들,49434,"37,340","5,601",0,"5,601","3,408","2,193"
2월,광고주,CS파트,스마트렌탈,50120,"36,760","5,515",0,"5,515","3,355","2,160"
2월,광고주,CS파트,신호시스템 서울센타,26320,"214,595","5,422",0,"5,422","3,299","2,123"
2월,광고주,CS파트,다솜공예,6752,"35,820","5,373",0,"5,373","3,268","2,105"
2월,광고주,CS파트,아트웍스,25449,"35,180","5,277",0,"5,277","3,210","2,067"
2월,광고주,CS파트,태정산업,56205,"33,910","5,087",0,"5,087","3,095","1,992"
2월,광고주,CS파트,아이빅아트센터,60717,"33,410","5,012",0,"5,012","3,050","1,962"
2월,광고주,SAE팀,제일공영주식회사,42401,"43,740","6,561",0,"6,561","3,026","3,535"
2월,광고주,CS파트,우양산업개발 (주) 힐튼경주지점,57878,"32,870","4,931",0,"4,931","3,000","1,931"
2월,광고주,CS파트,서울역 윌치과,41178,"32,350","4,853",0,"4,853","2,953","1,900"
2월,광고주,CS파트,리본요가평촌점,57527,"32,340","4,852",0,"4,852","2,952","1,900"
2월,광고주,CS파트,이선생,60319,"32,280","4,843",0,"4,843","2,946","1,897"
2월,광고주,CS파트,우진조구,43350,"31,980","4,798",0,"4,798","2,920","1,878"
2월,광고주,CS파트,제마산업,19987,"29,960","4,494",0,"4,494","2,735","1,759"
2월,광고주,CS파트,(주)아이온커뮤니케이션즈,56191,"29,860","4,480",0,"4,480","2,725","1,755"
2월,광고주,CS파트,나라전기,22241,"29,450","4,418",0,"4,418","2,688","1,730"
2월,광고주,CS파트,이벤트원,52541,"29,110","4,368",0,"4,368","2,657","1,711"
2월,광고주,CS파트,한우리AV,45130,"28,430","4,265",0,"4,265","2,595","1,670"
2월,광고주,CS파트,그리고휴,13213,"28,060","4,209",0,"4,209","2,561","1,648"
2월,광고주,CS파트,오산한국문화센터(개인),57522,"27,500","4,126",0,"4,126","2,510","1,616"
2월,광고주,SAE팀,퀸아울렛,27161,"34,770","5,216",0,"5,216","2,406","2,810"
2월,광고주,SAE팀,엘에스(LS)방전,61213,"33,800","5,071",0,"5,071","2,339","2,732"
2월,광고주,SAE팀,세화,12743,"33,080","4,963",0,"4,963","2,289","2,674"
2월,광고주,CS파트,마인드랩,61561,"23,780","3,568",0,"3,568","2,172","1,396"
2월,광고주,CS파트,가온,51701,"213,563","3,432",0,"3,432","2,089","1,343"
2월,광고주,SAE팀,수도엔터프라이즈,60826,"29,450","4,418",0,"4,418","2,038","2,380"
2월,광고주,SAE팀,해충방역캐치원,59619,"27,690","4,154",0,"4,154","1,916","2,238"
2월,광고주,CS파트,업스포츠,57835,"20,890","3,134",0,"3,134","1,908","1,226"
2월,광고주,CS파트,(주)피엠씨엔지니어링,58707,"20,370","3,057",0,"3,057","1,861","1,196"
2월,광고주,CS파트,리마트(사무나라),47273,"19,300","2,895",0,"2,895","1,761","1,134"
2월,광고주,CS파트,전주변기하수구씽크대막힘뚫음업체,56807,"19,230","2,885",0,"2,885","1,756","1,129"
2월,광고주,CS파트,경광카본,30740,"19,040","2,856",0,"2,856","1,738","1,118"
2월,광고주,CS파트,본영사,49013,"18,800","2,820",0,"2,820","1,716","1,104"
2월,광고주,SAE팀,뉴영남 부동산,44109,"24,000","3,601",0,"3,601","1,661","1,940"
2월,광고주,CS파트,시골연가네내음,22382,"17,720","2,659",0,"2,659","1,618","1,041"
2월,광고주,CS파트,에프에이온,61359,"17,250","2,588",0,"2,588","1,575","1,013"
2월,광고주,SAE팀,푸른건강식품연구원(웰빙하우스),19638,"22,410","3,362",0,"3,362","1,551","1,811"
2월,광고주,CS파트,네모나무펜션,57405,"16,280","2,443",0,"2,443","1,487",956
2월,광고주,CS파트,911aircon,41614,"16,180","2,427",0,"2,427","1,477",950
2월,광고주,SAE팀,능이백숙명가,61330,"19,680","2,952",0,"2,952","1,362","1,590"
2월,광고주,CS파트,파출사랑,59024,"14,590","2,189",0,"2,189","1,331",858
2월,광고주,CS파트,케이티티글로벌,47321,"14,020","2,104",0,"2,104","1,280",824
2월,광고주,SAE팀,마이홈리빙텔 문정점,22905,"18,130","2,720",0,"2,720","1,255","1,465"
2월,광고주,SAE팀,햇살가득농장펜션,44740,"17,780","2,667",0,"2,667","1,230","1,437"
2월,광고주,CS파트,디아이에프(DIF)무용원,61523,"17,090","2,014",0,"2,014","1,226",788
2월,광고주,CS파트,(주)쓰리에이엔지니어링,57872,"13,390","2,009",0,"2,009","1,223",786
2월,광고주,CS파트,현덕산업기술,3221,"12,990","1,949",0,"1,949","1,185",764
2월,광고주,CS파트,민현악기,50804,"12,380","1,857",0,"1,857","1,131",726
2월,광고주,CS파트,고운이라인치과,41297,"12,390","1,859",0,"1,859","1,131",728
2월,광고주,광고사업3본부2실5팀 (최서희),주안전기공사인력,59586,"32,280","4,842",0,"4,842","1,124","3,718"
2월,광고주,CS파트,리본요가(수원점),32008,"12,150","1,823",0,"1,823","1,110",713
2월,광고주,CS파트,횡성한우백화점,41536,"12,160","1,824",0,"1,824","1,110",714
2월,광고주,CS파트,동진과학,41861,"11,870","1,781",0,"1,781","1,083",698
2월,광고주,SAE팀,리즌카,54154,"15,420","2,313",0,"2,313","1,067","1,246"
2월,광고주,CS파트,(주)태흥,7468,"11,390","1,709",0,"1,709","1,040",669
2월,광고주,SAE팀,돈우구이,61326,"14,990","2,249",0,"2,249","1,037","1,212"
2월,광고주,운영실1팀 (박유종),주식회사 동양디엔피,57125,"21,490","3,224",0,"3,224","1,005","2,219"
2월,광고주,CS파트,세무법인조율 고양지점,59919,"10,890","1,634",0,"1,634",994,640
2월,광고주,CS파트,동국섬유,58649,"10,890","1,634",0,"1,634",994,640
2월,광고주,CS파트,주식회사 티아이,58441,"10,770","1,616",0,"1,616",983,633
2월,광고주,CS파트,유창금속,52178,"10,560","1,585",0,"1,585",965,620
2월,광고주,CS파트,다산정공,42591,"10,520","1,579",0,"1,579",961,618
2월,광고주,CS파트,대하테크,41296,"10,150","1,523",0,"1,523",927,596
2월,광고주,광고사업1본부2실1팀 (추성호),도움부동산중개,60001,"28,100","4,216",0,"4,216",910,"3,306"
2월,광고주,CS파트,37번가,36352,"9,730","1,460",0,"1,460",888,572
2월,광고주,SAE팀,명성한의원,6778,"12,610","1,892",0,"1,892",873,"1,019"
2월,광고주,CS파트,일광공구공업,40219,"9,380","1,408",0,"1,408",858,550
2월,광고주,CS파트,초부리하우스,58751,"9,390","1,409",0,"1,409",858,551
2월,광고주,SAE팀,아이엠피티,30861,"12,020","1,803",0,"1,803",832,971
2월,광고주,CS파트,화진엠티에스,37885,"9,020","1,353",0,"1,353",823,530
2월,광고주,CS파트,세양기계,57071,"8,670","1,301",0,"1,301",792,509
2월,광고주,CS파트,텔스콤,41977,"8,610","1,292",0,"1,292",785,507
2월,광고주,CS파트,대진종합유통,42823,"8,590","1,289",0,"1,289",784,505
